时间,dynamic_lock_only,fixed_lock,ppo,rule_only
2026-03-16 00:00:00,2962908230.2873755,2960778562.60278,2974397104.346177,3370919093.85068
2026-03-16 00:15:00,2965210378.639644,2963071949.3306108,2976746518.8519597,3373096430.7787404
2026-03-16 00:30:00,2967487303.214164,2965340139.345185,2979070563.575739,3375285203.990791
2026-03-16 00:45:00,2969728272.27024,2967572608.938845,2981357384.5053096,3377390166.7307215
2026-03-16 01:00:00,2971853503.6697564,2969689703.2169843,2983526513.0646415,3379459159.8932614
2026-03-16 01:15:00,2973634967.36189,2971507980.96831,2985109376.7156925,3380967064.524587
2026-03-16 01:30:00,2975409886.051848,2973319156.415286,2986688701.831039,3382459911.3133845
2026-03-16 01:45:00,2977096070.258446,2975040520.5577536,2988185101.567733,3383917186.251599
2026-03-16 02:00:00,2978718513.9492254,2976697086.2548513,2989623467.979196,3385533181.9716306
2026-03-16 02:15:00,2980333633.5660753,2978349535.901268,2991037204.060292,3387137238.312404
2026-03-16 02:30:00,2981879281.8308096,2979931342.382318,2992387790.3458977,3388678274.9431424
2026-03-16 02:45:00,2983421107.4610486,2981508998.5359635,2993736321.795144,3390217293.115401
2026-03-16 03:00:00,2984929563.7216706,2983052766.8185534,2995054281.0237226,3391773962.0522504
2026-03-16 03:15:00,2986413663.1030045,2984572777.4877777,2996344650.525578,3393287982.960449
2026-03-16 03:30:00,2987882276.5721884,2986076940.3481526,2997621486.4318986,3394789672.399269
2026-03-16 03:45:00,2989332992.621258,2987562794.6394997,2998882642.9346137,3396277656.079188
2026-03-16 04:00:00,2990779601.7907853,2989044422.132872,3000140339.479269,3397867751.360921
2026-03-16 04:15:00,2992223892.1731567,2990522624.3394446,3001401686.447431,3399429127.5452476
2026-03-16 04:30:00,2993663130.645,2991995193.7589617,3002661115.1476097,3400949961.843232
2026-03-16 04:45:00,2995103374.483456,2993469164.21461,3003919414.7042623,3402500847.4188485
2026-03-16 05:00:00,2996520266.322817,2994919770.043413,3005154430.384484,3404031183.6861544
2026-03-16 05:15:00,2997968827.9447556,2996402000.9195056,3006421357.179814,3405560963.284146
2026-03-16 05:30:00,2999441448.269608,2997908845.212251,3007709350.175361,3407110908.0598598
2026-03-16 05:45:00,3000920934.401628,2999423006.1469264,3009001776.8691425,3408693586.16539
2026-03-16 06:00:00,3002403342.5088863,3000940070.3586235,3010297226.4090395,3410360206.5949516
2026-03-16 06:15:00,3003944521.728146,3002511624.2174325,3011674544.190723,3412105501.4159346
2026-03-16 06:30:00,3005538209.8029017,3004137023.2863784,3013097161.6232524,3413924706.2296124
2026-03-16 06:45:00,3007237720.275909,3005870028.9578886,3014615976.244057,3415806873.97129
2026-03-16 07:00:00,3009040882.3655105,3007708977.6535482,3016226081.0726767,3417732154.2584553
2026-03-16 07:15:00,3011256161.255307,3009902055.028626,3018561130.013157,3420581688.4181623
2026-03-16 07:30:00,3013654279.864594,3012276833.6924925,3021085160.1416044,3423620330.145425
2026-03-16 07:45:00,3016220582.5357733,3014818857.953537,3023782437.048059,3426832322.8316374
2026-03-16 08:00:00,3018929261.4704633,3017502049.1599774,3026628614.101361,3429371502.5334234
2026-03-16 08:15:00,3022180681.3773427,3020667082.776737,3030346060.33468,3432636913.406467
2026-03-16 08:30:00,3025479907.3753724,3023878076.4789963,3034121271.2675214,3435992976.4235168
2026-03-16 08:45:00,3028877520.317873,3027186281.77901,3038001209.763375,3439338808.4733415
2026-03-16 09:00:00,3032350076.333759,3030567790.7639036,3041964935.307754,3442721664.9511046
2026-03-16 09:15:00,3035828632.9085073,3033946792.1061683,3045980560.429005,3446217007.2849007
2026-03-16 09:30:00,3039326010.3740535,3037344658.954489,3050014765.756042,3449690415.8837447
2026-03-16 09:45:00,3042822663.411237,3040741634.0672264,3054049149.2235103,3453176222.076531
2026-03-16 10:00:00,3046239230.0301423,3044059615.835531,3057997549.4899144,3456660510.123574
2026-03-16 10:15:00,3049635132.8041553,3047362937.6061015,3061892897.081764,3460124649.3766994
2026-03-16 10:30:00,3053061814.505172,3050697045.212705,3065818986.328616,3463557499.4198093
2026-03-16 10:45:00,3056550322.6430254,3054092105.2638373,3069811616.9204736,3466993073.827188
2026-03-16 11:00:00,3059945897.504935,3057394836.57916,3073708052.93627,3470500101.73722
2026-03-16 11:15:00,3063336720.5637836,3060700901.227184,3077556120.4349146,3473928646.527086
2026-03-16 11:30:00,3066687877.082735,3063968017.891686,3081360645.0124907,3477339404.6964755
2026-03-16 11:45:00,3069965979.8485475,3067163842.8282504,3085082610.276145,3480682331.477913
2026-03-16 12:00:00,3073063882.4553394,3070181576.412551,3088612999.0447354,3484011594.2511945
2026-03-16 12:15:00,3076674457.2487025,3073644255.941805,3093021421.349956,3488253699.0713696
2026-03-16 12:30:00,3080231408.2171364,3077053961.6875806,3097372713.0651236,3492515000.364068
2026-03-16 12:45:00,3083763365.3803744,3080440049.5492315,3101691588.322249,3496728424.232702
2026-03-16 13:00:00,3087120336.541746,3083656145.894164,3105808533.932136,3500854377.3670187
2026-03-16 13:15:00,3090180897.9943266,3086631934.4712043,3109326417.8570113,3504388297.3761044
2026-03-16 13:30:00,3093201817.1910305,3089569411.657698,3112797479.934432,3507887932.0939527
2026-03-16 13:45:00,3096162885.3902955,3092448985.4545536,3116198184.295032,3511316992.8869395
2026-03-16 14:00:00,3098984524.0912857,3095192450.4244347,3119441545.2008114,3514599450.7330294
2026-03-16 14:15:00,3101397512.4903345,3097593812.184525,3121917255.587748,3517040306.214928
2026-03-16 14:30:00,3103856594.3608146,3100041241.9759154,3124439196.6874657,3519445641.474883
2026-03-16 14:45:00,3106320967.0690007,3102493981.560404,3126966326.366629,3521837807.7896705
2026-03-16 15:00:00,3108690551.5106077,3104852073.547276,3129397908.915279,3524256735.382715
2026-03-16 15:15:00,3111467615.5539575,3107568030.810443,3132504624.4374666,3527176612.9912057
2026-03-16 15:30:00,3114229775.9157825,3110268806.716564,3135597934.2484965,3530137206.55351
2026-03-16 15:45:00,3116951323.5789075,3112928318.554307,3138654145.291314,3533198963.0981083
2026-03-16 16:00:00,3119790762.20355,3115704667.7436485,3141833931.18321,3536228840.7502823
2026-03-16 16:15:00,3122594429.4516187,3118436339.5267873,3145025990.871739,3539433855.1889067
2026-03-16 16:30:00,3125492597.814587,3121259960.385622,3148326319.108091,3542740567.377762
2026-03-16 16:45:00,3128429560.1300507,3124121405.5410314,3151670672.2796106,3546098266.2501636
2026-03-16 17:00:00,3131458334.7516007,3127072720.7162805,3155117315.7685213,3549609725.2464204
2026-03-16 17:15:00,3134371071.9253383,3129935982.815343,3158296955.1008,3552812737.233129
2026-03-16 17:30:00,3137359746.30915,3132874580.689239,3161555776.1933646,3556131029.4045877
2026-03-16 17:45:00,3140392848.723699,3135857027.642191,3164862148.575281,3559496937.136042
2026-03-16 18:00:00,3143379722.594465,3138793304.1338906,3168121979.0767894,3562750453.8295956
2026-03-16 18:15:00,3146289278.063905,3141677646.283851,3171167552.3175464,3565788242.0854864
2026-03-16 18:30:00,3149142924.8087993,3144506144.224102,3174156868.7969127,3568780631.710384
2026-03-16 18:45:00,3152167010.323769,3147504464.3569255,3177319950.2842093,3571935989.4984527
2026-03-16 19:00:00,3155190528.617792,3150502031.097419,3180483468.885457,3574952414.5750136
2026-03-16 19:15:00,3158263479.940842,3153531679.590875,3183790025.0846047,3578177447.5651793
2026-03-16 19:30:00,3161378419.683271,3156603234.6662416,3187139011.1900244,3581372376.3866234
2026-03-16 19:45:00,3164462856.1971354,3159644794.5229907,3190454753.5161653,3584524036.390099
2026-03-16 20:00:00,3167616581.4166455,3162755453.1606936,3193840809.1307416,3587684240.788243
2026-03-16 20:15:00,3170415951.4567122,3165570988.144644,3196552974.4835305,3590203698.4248962
2026-03-16 20:30:00,3173182071.7826037,3168353182.1953764,3199232382.2196174,3592726599.8158336
2026-03-16 20:45:00,3175925246.70806,3171112270.4860835,3201889709.643821,3595220048.868799
2026-03-16 21:00:00,3178633889.9863095,3173836594.1433687,3204513762.306721,3597669765.405491
2026-03-16 21:15:00,3181064595.276204,3176309917.7115145,3206714555.6554375,3599768616.6073227
2026-03-16 21:30:00,3183485948.5028324,3178773398.2789645,3208908645.3908486,3601824988.922462
2026-03-16 21:45:00,3185815940.2688727,3181144028.2089577,3211019407.297223,3603815502.14998
2026-03-16 22:00:00,3188074095.891368,3183441701.0216084,3213064380.3541317,3605750294.2568054
2026-03-16 22:15:00,3190174276.5283546,3185587724.693815,3214917252.520447,3607541214.6495204
2026-03-16 22:30:00,3192216271.5634904,3187673697.036219,3216722004.0887723,3609232816.7478385
2026-03-16 22:45:00,3194195143.0045214,3189695088.060768,3218471496.015054,3610864482.071219
2026-03-16 23:00:00,3196074111.0874157,3191614664.445361,3220131395.3355627,3612433569.3250947
2026-03-16 23:15:00,3197852710.09077,3193436741.204987,3221675445.7894993,3613919413.253932
2026-03-16 23:30:00,3199536911.7758474,3195162238.3228345,3223136871.8604627,3615336513.7314177
2026-03-16 23:45:00,3201157003.308295,3196822277.769022,3224541457.211739,3616716989.8501673
2026-03-17 00:00:00,3202220841.0241933,3198000981.8441234,3224985627.7635946,3617949807.0896225
2026-03-17 00:15:00,3204175856.09845,3199990678.5016856,3226753546.8201804,3621259525.3831487
2026-03-17 00:30:00,3206121017.970453,3201970376.4558663,3228512397.606424,3624560191.5587187
2026-03-17 00:45:00,3207974550.378857,3203857128.8969264,3230186718.594112,3627776474.0331607
2026-03-17 01:00:00,3209766387.125004,3205680850.008077,3231806549.4181013,3631619108.086824
2026-03-17 01:15:00,3210722861.1828494,3206809939.019519,3231831821.1682487,3633045882.325285
2026-03-17 01:30:00,3211660547.5836487,3207915141.033985,3231865814.5646324,3634451150.027274
2026-03-17 01:45:00,3212571034.4973116,3208989247.8493695,3231893624.5902615,3635881461.1008554
2026-03-17 02:00:00,3213446006.044374,3210022877.778222,3231912685.0578895,3637359538.5450287
2026-03-17 02:15:00,3214476831.2119293,3211180495.8916335,3232259502.9519057,3639821243.1969733
2026-03-17 02:30:00,3215485881.3575087,3212312275.1544857,3232606468.8756638,3642262084.685013
2026-03-17 02:45:00,3216485978.1772203,3213432411.7931433,3232958989.3754263,3644683663.052381
2026-03-17 03:00:00,3217465433.1437407,3214531062.4377456,3233295421.8911963,3646911881.546458
2026-03-17 03:15:00,3218267533.949295,3215476404.1613054,3233324783.8892236,3647867367.1156693
2026-03-17 03:30:00,3219064318.10174,3216414784.579778,3233357701.6040287,3648819114.3918257
2026-03-17 03:45:00,3219863397.479078,3217353797.1951675,3233401886.046239,3649759410.324342
2026-03-17 04:00:00,3220670181.9349627,3218298227.0771356,3233466117.578739,3650595831.560475
2026-03-17 04:15:00,3221462845.704863,3219224107.657181,3233540119.3877454,3651366099.616529
2026-03-17 04:30:00,3222239490.473244,3220133895.7317076,3233598498.72573,3652151981.983771
2026-03-17 04:45:00,3223001790.320568,3221028466.0251894,3233647241.9423184,3652947403.5743847
2026-03-17 05:00:00,3223765141.661064,3221923380.3358536,3233700853.2581205,3653781297.7025113
2026-03-17 05:15:00,3224567098.660442,3222858563.333376,3233784098.730292,3655321093.5157924
2026-03-17 05:30:00,3225383897.433064,3223810361.3881183,3233872619.677449,3656855810.7100735
2026-03-17 05:45:00,3226201431.071257,3224761800.936446,3233967773.8813314,3658383773.270105
2026-03-17 06:00:00,3227012816.967242,3225707101.930566,3234056730.776693,3660006561.596058
2026-03-17 06:15:00,3227936087.6749744,3226743545.9899135,3234369467.553278,3661325751.8164887
2026-03-17 06:30:00,3228900083.150411,3227825783.761685,3234695583.766688,3662654502.4463153
2026-03-17 06:45:00,3229927966.7773013,3228978848.9480886,3235048153.0325017,3663988204.1204467
2026-03-17 07:00:00,3231009885.763715,3230194972.8263326,3235406079.6742554,3665005716.3155885
2026-03-17 07:15:00,3232245457.859104,3231552174.4047604,3235985499.7218075,3666139040.391098
2026-03-17 07:30:00,3233503204.2042522,3232935069.8249626,3236568106.9491167,3667300040.140167
2026-03-17 07:45:00,3234774819.966938,3234335623.4772415,3237144144.1548014,3668500833.542136
2026-03-17 08:00:00,3236088302.799758,3235782502.7873015,3237737995.7803755,3669375592.2489
2026-03-17 08:15:00,3237736472.926363,3237519386.5751615,3238907584.15978,3670765758.4596405
2026-03-17 08:30:00,3239417010.656407,3239289340.7585726,3240105748.804603,3672145061.7883935
2026-03-17 08:45:00,3241106412.3468246,3241068908.5472765,3241308733.3159113,3673538439.526322
2026-03-17 09:00:00,3242789853.465689,3242841186.848434,3242512926.331196,3674950262.8697286
2026-03-17 09:15:00,3244664411.656528,3244773504.687414,3244075889.746957,3676807536.3513956
2026-03-17 09:30:00,3246536585.588838,3246702511.5978503,3245641467.9916863,3678615838.0995054
2026-03-17 09:45:00,3248398167.055892,3248620166.3405857,3247200552.1221714,3680392629.6526923
2026-03-17 10:00:00,3250247818.590578,3250523890.3229027,3248758500.145847,3682731551.039215
2026-03-17 10:15:00,3252171045.6661277,3252503255.7212086,3250378878.976724,3685241967.750193
2026-03-17 10:30:00,3254139505.2691216,3254526546.3479915,3252051542.793652,3687638642.5241113
2026-03-17 10:45:00,3256123122.76798,3256564910.622483,3253739818.998221,3690015744.351323
2026-03-17 11:00:00,3258140984.1993504,3258636197.0049753,3255469469.9545593,3692904354.6304193
2026-03-17 11:15:00,3260230454.526128,3260774985.820751,3257292882.8522997,3695976520.839946
2026-03-17 11:30:00,3262291057.359947,3262883606.884898,3259094442.7355466,3699002156.801514
2026-03-17 11:45:00,3264329413.0286355,3264968065.320211,3260884088.765946,3701938968.462774
2026-03-17 12:00:00,3266324077.3301964,3267006731.5572386,3262641376.7394643,3704695904.5852656
2026-03-17 12:15:00,3268609849.3220162,3269318216.2733145,3264788436.8313828,3707823105.135575
2026-03-17 12:30:00,3270901973.6233444,3271635768.603404,3266943385.073686,3710908909.4543524
2026-03-17 12:45:00,3273145849.886272,3273904629.3995986,3269052477.7935276,3713988370.777224
2026-03-17 13:00:00,3275324133.1755924,3276106648.281649,3271102715.173358,3716895781.6048074
2026-03-17 13:15:00,3277298686.9088173,3278132949.345226,3272798108.6575027,3719432507.5271564
2026-03-17 13:30:00,3279243035.9839263,3280128266.5996675,3274467500.7533655,3721961635.0770926
2026-03-17 13:45:00,3281164245.3441663,3282099073.6957474,3276121146.2374268,3724447410.845515
2026-03-17 14:00:00,3282981016.258767,3283962941.6717696,3277683843.612232,3726746342.418248
2026-03-17 14:15:00,3284328022.5023093,3285405985.3668914,3278512758.6089077,3728127562.6578164
2026-03-17 14:30:00,3285679391.943785,3286855357.919749,3279335432.699379,3729532788.21562
2026-03-17 14:45:00,3287009995.774827,3288285761.2929845,3280127650.011396,3730984705.5774426
2026-03-17 15:00:00,3288335227.8793106,3289710968.677459,3280913547.547809,3732440258.208875
2026-03-17 15:15:00,3289588102.971521,3291072811.951644,3281578574.250254,3733692304.6495323
2026-03-17 15:30:00,3290860637.7992525,3292456783.5181046,3282249943.6163325,3734957475.626237
2026-03-17 15:45:00,3292136258.970759,3293847141.854904,3282906594.583496,3736263392.381154
2026-03-17 16:00:00,3293448160.8506246,3295279177.9090757,3283570411.1265073,3737196092.2815638
2026-03-17 16:15:00,3295122337.570131,3297018180.8542094,3284894871.1520295,3738898899.0981054
2026-03-17 16:30:00,3296871452.1763644,3298835450.9159083,3286276308.937169,3740660393.2943406
2026-03-17 16:45:00,3298667528.6027446,3300702148.7628937,3287691405.451493,3742473902.0898714
2026-03-17 17:00:00,3300488137.7607594,3302595866.5344744,3289117617.089206,3743939517.962589
2026-03-17 17:15:00,3302254536.714683,3304451048.5053735,3290405060.144062,3745299745.590693
2026-03-17 17:30:00,3304025437.3459606,3306314502.989328,3291676662.4271755,3746775177.2289457
2026-03-17 17:45:00,3305819546.450572,3308203236.372392,3292960303.9006567,3748293126.3391533
2026-03-17 18:00:00,3307640145.9715247,3310118921.652242,3294267946.251505,3749988194.108365
2026-03-17 18:15:00,3309352420.6091223,3311957070.5689015,3295301169.5282555,3751356891.6984096
2026-03-17 18:30:00,3311090177.784164,3313821440.715497,3296355890.3333926,3752715451.6723757
2026-03-17 18:45:00,3312863683.5352316,3315725010.2643595,3297427743.6138515,3754109947.374503
2026-03-17 19:00:00,3314629642.4038577,3317622440.2208567,3298484458.1333003,3756057406.365143
2026-03-17 19:15:00,3316016382.8204494,3319214601.8398223,3298763017.052775,3757346091.3352766
2026-03-17 19:30:00,3317383072.882677,3320785962.9052596,3299025572.7017493,3758649032.5547223
2026-03-17 19:45:00,3318739846.412064,3322346240.4613776,3299284507.2816715,3759952877.254706
2026-03-17 20:00:00,3320102082.9947953,3323910972.469741,3299554345.9943547,3760895419.5671763
2026-03-17 20:15:00,3321695666.8818145,3325666708.4373994,3300273171.417266,3761995693.612679
2026-03-17 20:30:00,3323274406.005385,3327406985.7324977,3300980463.9194736,3763102414.655543
2026-03-17 20:45:00,3324830574.7851143,3329123017.779547,3301674221.6488066,3764208794.7456403
2026-03-17 21:00:00,3326366944.4354734,3330818763.5736923,3302350808.123991,3765664865.745927
2026-03-17 21:15:00,3328205477.409955,3332757090.720597,3303650983.547641,3769368452.36003
2026-03-17 21:30:00,3329998707.57483,3334648703.0774264,3304913473.3434114,3773074236.5840898
2026-03-17 21:45:00,3331745238.1496973,3336491128.8816714,3306142679.9145727,3776750797.9468093
2026-03-17 22:00:00,3333436843.164607,3338275916.0758753,3307331596.960757,3779569531.6130867
2026-03-17 22:15:00,3335408474.0003924,3340271434.611885,3309174361.315911,3782963198.664132
2026-03-17 22:30:00,3337324824.94999,3342210535.588831,3310967983.165129,3786232301.6881533
2026-03-17 22:45:00,3339181193.305413,3344088977.084826,3312705274.007218,3789454384.6966786
2026-03-17 23:00:00,3340936722.436715,3345865533.15501,3314347369.547729,3792764550.8888364
2026-03-17 23:15:00,3342050034.7510214,3347107482.187695,3314766728.027136,3794191278.1937184
2026-03-17 23:30:00,3343127535.0458856,3348306715.93102,3315187515.4140563,3795575429.8095655
2026-03-17 23:45:00,3344177798.058056,3349474638.449341,3315603043.1303124,3796940558.4566674
2026-03-18 00:00:00,3345597073.4635096,3350973815.988682,3316591272.1523795,3799735794.9385195
2026-03-18 00:15:00,3347247929.267807,3352696462.8439617,3317854838.2638993,3802200783.1119075
2026-03-18 00:30:00,3348909148.8073554,3354430116.103832,3319125301.1157236,3804679080.540567
2026-03-18 00:45:00,3350505461.564068,3356095938.623287,3320346630.997977,3807114579.567114
2026-03-18 01:00:00,3352036884.9791875,3357694267.299091,3321517121.9918404,3809881312.3984423
2026-03-18 01:15:00,3353089456.4112415,3358906699.5374265,3321707295.6500144,3812570717.400442
2026-03-18 01:30:00,3354094712.2622485,3360066744.4569674,3321877514.1255083,3815279513.732842
2026-03-18 01:45:00,3355086548.685932,3361211458.859599,3322044622.889005,3817991207.311162
2026-03-18 02:00:00,3356050576.6399956,3362324946.882389,3322202361.712216,3820475278.430812
2026-03-18 02:15:00,3357033140.80533,3363452901.9576983,3322400588.552963,3822923135.6018205
2026-03-18 02:30:00,3358007251.3497252,3364569821.584105,3322604289.906505,3825365231.645878
2026-03-18 02:45:00,3358950686.762998,3365654513.3074107,3322785692.8356905,3827829453.7378073
2026-03-18 03:00:00,3359859027.2444096,3366702860.5308723,3322938741.8514767,3830169123.210278
2026-03-18 03:15:00,3360781116.3227777,3367762291.8313274,3323119913.694763,3832467038.5169954
2026-03-18 03:30:00,3361685798.3707833,3368801927.2214537,3323296565.748865,3834769208.4183054
2026-03-18 03:45:00,3362574642.6538186,3369823758.614637,3323467987.2288117,3837076390.6182218
2026-03-18 04:00:00,3363445137.145643,3370826348.980622,3323625866.8498335,3839324115.1540637
2026-03-18 04:15:00,3364296767.178632,3371810240.271768,3323763989.818399,3841604917.8870664
2026-03-18 04:30:00,3365176976.4478173,3372822435.159116,3323932179.012528,3843855623.795129
2026-03-18 04:45:00,3366043278.133141,3373821549.38259,3324081999.6546955,3846124790.0532813
2026-03-18 05:00:00,3366903793.0799584,3374813287.34358,3324234608.530371,3848447766.3578987
2026-03-18 05:15:00,3367746515.724095,3375790375.2978454,3324352473.4245863,3850790186.138817
2026-03-18 05:30:00,3368566921.58319,3376748527.651022,3324429781.130862,3853173538.46002
2026-03-18 05:45:00,3369418226.709581,3377738148.9274864,3324534914.9930763,3855529127.8639956
2026-03-18 06:00:00,3370251770.610812,3378710973.718778,3324617083.167348,3858109095.748652
2026-03-18 06:15:00,3371074274.4960093,3379674871.7340064,3324676811.0737743,3859877694.074439
2026-03-18 06:30:00,3371917713.00528,3380665649.0092254,3324725404.2002673,3861658087.106703
2026-03-18 06:45:00,3372834892.1160655,3381741054.6658072,3324789001.8482924,3863424684.292788
2026-03-18 07:00:00,3373824634.7837086,3382898689.6551123,3324873019.292719,3863713495.24654
2026-03-18 07:15:00,3375931206.637129,3384974441.889683,3327145853.1043158,3866254626.834499
2026-03-18 07:30:00,3378082524.7635508,3387094019.7383313,3329468399.848503,3868880276.505583
2026-03-18 07:45:00,3380301548.9512687,3389280506.492378,3331862953.054362,3871550144.1310415
2026-03-18 08:00:00,3382599260.044274,3391544172.45243,3334344326.7195377,3874512181.0723534
2026-03-18 08:15:00,3385167099.790583,3394055047.4316983,3337219473.112349,3877998874.7569027
2026-03-18 08:30:00,3387775053.4741106,3396604535.1417994,3340142831.96931,3881584112.0872226
2026-03-18 08:45:00,3390384425.0337863,3399154747.662383,3343071347.569382,3885231945.9307528
2026-03-18 09:00:00,3393025533.61522,3401736302.2880626,3346033730.639935,3889813973.8286333
2026-03-18 09:15:00,3395680461.500841,3404330183.303674,3349017986.8082232,3894369245.2449956
2026-03-18 09:30:00,3398348606.3594956,3406937746.617453,3352012949.669704,3898869500.158888
2026-03-18 09:45:00,3400995607.442052,3409524888.4912424,3354982871.983472,3903326012.3700438
2026-03-18 10:00:00,3403645426.410156,3412115075.502389,3357954386.2321677,3907177248.913826
2026-03-18 10:15:00,3406252790.1417933,3414659914.152157,3360899052.7253156,3910933516.617551
2026-03-18 10:30:00,3408835343.7887588,3417179699.5959373,3363820220.695307,3914735464.145024
2026-03-18 10:45:00,3411413903.6314726,3419694904.8840575,3366740558.038819,3918591738.376872
2026-03-18 11:00:00,3413980147.446358,3422197279.299211,3369651356.7788887,3921538428.885415
2026-03-18 11:15:00,3416413851.8292685,3424600745.3680234,3372248187.1672955,3924099529.3210526
2026-03-18 11:30:00,3418819618.342525,3426976651.86471,3374815038.892226,3926626258.9587708
2026-03-18 11:45:00,3421146955.6185045,3429274833.4014316,3377299662.0296783,3929115417.6547737
2026-03-18 12:00:00,3423427053.5374484,3431526681.0805197,3379732160.931265,3931592957.835234
2026-03-18 12:15:00,3426085598.537008,3434114328.3891726,3382773176.2325416,3934629678.577822
2026-03-18 12:30:00,3428713920.6059628,3436672164.763488,3385781746.0155044,3937663655.485297
2026-03-18 12:45:00,3431314502.408471,3439203028.6825805,3388758433.4367433,3940670317.243725
2026-03-18 13:00:00,3433828135.577071,3441649565.7621903,3391634028.4841027,3943570634.091704
2026-03-18 13:15:00,3435842257.2087016,3443690799.4573803,3393501889.2291346,3945447284.5313687
2026-03-18 13:30:00,3437842457.625296,3445717717.7577124,3395357955.232835,3947280725.9590335
2026-03-18 13:45:00,3439778612.8755846,3447679866.3516846,3397153884.731419,3949074571.1900983
2026-03-18 14:00:00,3441649893.7014585,3449576322.12885,3398889354.7700415,3950812665.175899
2026-03-18 14:15:00,3443213650.4243283,3451212828.890052,3400060648.370983,3951978803.7208686
2026-03-18 14:30:00,3444748739.6444516,3452819234.2476287,3401211009.9044857,3953124169.378753
2026-03-18 14:45:00,3446293073.9915185,3454435323.074905,3402368251.846366,3954276366.783664
2026-03-18 15:00:00,3447838302.28183,3456052339.2783475,3403526207.3716006,3955430281.831942
2026-03-18 15:15:00,3449643998.078111,3457886454.9895277,3405178586.8428063,3957083022.5342326
2026-03-18 15:30:00,3451480153.019902,3459751513.183026,3406858818.0124736,3958763561.2787485
2026-03-18 15:45:00,3453347401.6662893,3461648154.206393,3408567504.2127786,3960472500.755076
2026-03-18 16:00:00,3455269095.525801,3463600104.371251,3410325975.009778,3962231287.39492
2026-03-18 16:15:00,3457692014.3917475,3465966697.346361,3413052753.9900265,3964994753.4045644
2026-03-18 16:30:00,3460232858.6525326,3468449066.034821,3415909055.2072277,3967831456.76874
2026-03-18 16:45:00,3462860552.6124754,3471016531.8495994,3418861660.6919107,3970741568.904635
2026-03-18 17:00:00,3465511262.4228272,3473605591.8658214,3421844951.3671694,3973738114.7691035
2026-03-18 17:15:00,3468369807.8798504,3476375944.6196775,3425179268.1696076,3977069369.796024
2026-03-18 17:30:00,3471341897.856736,3479257412.8414145,3428640233.4482236,3980457287.932094
2026-03-18 17:45:00,3474348354.889373,3482171621.3565397,3432144341.643745,3983924828.9009457
2026-03-18 18:00:00,3477385519.482563,3485114796.0570536,3435688551.560283,3987538559.3387895
2026-03-18 18:15:00,3480529809.7908645,3488157398.1228833,3439381417.3197994,3991244288.9394836
2026-03-18 18:30:00,3483710188.0174,3491235154.753728,3443115406.1387887,3994988323.0026937
2026-03-18 18:45:00,3486927438.4112053,3494348267.345137,3446894446.573897,3998784658.2969937
2026-03-18 19:00:00,3490175755.447916,3497491473.84424,3450709801.246366,4002613351.474583
2026-03-18 19:15:00,3493377490.231878,3500599357.358828,3454417833.5254226,4006389612.842342
2026-03-18 19:30:00,3496576171.4263825,3503704567.389795,3458120761.665958,4010160727.875231
2026-03-18 19:45:00,3499759995.933573,3506795503.097434,3461805691.452264,4013913779.9044385
2026-03-18 20:00:00,3502914066.3237267,3509857155.4613194,3465458327.4506736,4017970706.5806108
2026-03-18 20:15:00,3505994198.150905,3512863321.4735518,3468937481.124649,4021849010.6995997
2026-03-18 20:30:00,3509054934.471696,3515850399.2392015,3472395581.724142,4025706227.6345487
2026-03-18 20:45:00,3512059031.505661,3518781589.107913,3475792989.529378,4029502668.3618674
2026-03-18 21:00:00,3515056830.8604865,3521706741.071684,3479182698.2569942,4033612521.2148476
2026-03-18 21:15:00,3517970078.017798,3524550338.3665204,3482471684.081879,4037623692.58423
2026-03-18 21:30:00,3520849885.5983443,3527361429.9191914,3485722192.5918655,4041596908.143155
2026-03-18 21:45:00,3523657980.571621,3530102414.404782,3488892327.1202474,4045486844.4453797
2026-03-18 22:00:00,3526406963.607916,3532786029.0191054,3491993951.8258896,4049135469.431416
2026-03-18 22:15:00,3529121850.361996,3535441198.6545935,3495030993.2802672,4052717692.542299
2026-03-18 22:30:00,3531671719.5474124,3537933913.0190706,3497889194.392008,4056120790.8644896
2026-03-18 22:45:00,3534197202.8917108,3540403769.2134137,3500714768.367679,4059491092.4606404
2026-03-18 23:00:00,3536591883.222046,3542745185.4300146,3503396791.5069294,4064302295.342042
2026-03-18 23:15:00,3538158796.514838,3544400306.283936,3504487853.300367,4067089268.96058
2026-03-18 23:30:00,3539648015.231884,3545973551.509762,3505523775.95439,4069786309.4807158
2026-03-18 23:45:00,3541080483.3210444,3547487565.3790407,3506516330.715954,4072466866.779902
2026-03-19 00:00:00,3542559311.1099052,3549038455.8805833,3507606403.284306,4074041440.263155
2026-03-19 00:15:00,3545201376.391702,3551600344.1005764,3510680998.097414,4077990174.987959
2026-03-19 00:30:00,3547846797.8249035,3554165708.764906,3513758300.1201425,4081927032.056114
2026-03-19 00:45:00,3550388457.753893,3556629571.974049,3516719648.399086,4085808104.359919
2026-03-19 01:00:00,3552870946.5929875,3559037504.711981,3519604343.489779,4089065519.294818
2026-03-19 01:15:00,3554927365.410324,3561081424.5250125,3521728190.4262342,4091536166.9361033
2026-03-19 01:30:00,3556957978.1331267,3563099820.2420497,3523824709.976488,4093938595.761342
2026-03-19 01:45:00,3558951911.8012633,3565081779.3352365,3525883242.6355863,4096296871.5354915
