datetime,省调负荷_日前,新能源负荷-总加_日前,新能源负荷-光伏_日前,新能源负荷-风电_日前,联络线总加_日前,非市场化机组出力_日前,水电出力_日前,全网总出力_日前,全网统一出清价格_日前,省调负荷_日内,新能源负荷-总加_日内,新能源负荷-光伏_日内,新能源负荷-风电_日内,联络线总加_日内,非市场化机组出力_日内,水电出力_日内,全网总出力_日内,全网统一出清价格_日内
2026-03-03T00:15:00,24079,5764,0,5764,6723,7045.93,5079,17356,347.061,25138,5714.2,0,5714.2,6619.68,7096.33,5013.8,18518,372.961
2026-03-03T00:30:00,23823,5740,0,5740,6651,7124.72,5171,17172,347.061,24795,5905.25,0,5905.25,6622.58,6571.28,4486.02,18172.7,372.961
2026-03-03T00:45:00,22967,5715,0,5715,6531,6973.5,5020,16436,347.061,23955,6009.82,0,6009.82,5739.56,6438.4,4479.65,18215.4,372.961
2026-03-03T01:00:00,22103,5693,0,5693,6507,6747.37,4805,15596,347.061,22851,5924.99,0,5924.99,4963.33,6160.5,4241.93,17888.1,372.961
2026-03-03T01:15:00,21298,5669,0,5669,6436,6560.77,4619,14862,264.135,22153,6084.14,0,6084.14,5009.26,5616.19,3763.91,17144.1,205.257
2026-03-03T01:30:00,20678,5650,0,5650,6244,6546.56,4605,14434,264.135,21596,5997.99,0,5997.99,4884.46,5698.78,3923.45,16711.1,205.257
2026-03-03T01:45:00,20098,5631,0,5631,6052,5998.45,4057,14046,264.135,21032,5535.86,0,5535.86,4841.74,6011.78,4398.81,16190.4,205.257
2026-03-03T02:00:00,19811,5611,0,5611,5860,5994.64,4053,13951,264.135,20640,5111.36,0,5111.36,4577.38,6228.14,4693.62,16063,205.257
2026-03-03T02:15:00,19486,5597,0,5597,5669,5744.97,3803,13817,0,20258,5855.89,0,5855.89,4451.24,5228.66,3831.51,15806.8,146.401
2026-03-03T02:30:00,19033,5583,0,5583,5669,5446.93,3505,13364,0,20063,5456.56,0,5456.56,4627.8,5269.79,3866.34,15434.8,146.401
2026-03-03T02:45:00,18666,5570,0,5570,5669,5447.1,3505,12997,0,19570,5175,0,5175,4360.48,5322.27,3915.1,15209.3,146.401
2026-03-03T03:00:00,18509,5554,0,5554,5669,5143.75,3202,12840,0,19188,5644.33,0,5644.33,4257.75,4644.79,3268.17,14930.2,146.401
2026-03-03T03:15:00,18235,5537,0,5537,5573,5131.18,3189,12662,68.145,19228,5654.75,0,5654.75,4060.84,4732.95,3383.04,15166.9,367.629
2026-03-03T03:30:00,18035,5526,0,5526,5573,5132.26,3191,12462,68.145,18916,5582.31,0,5582.31,4140.26,4480,3458.71,14775.9,367.629
2026-03-03T03:45:00,17919,5514,0,5514,5573,5132.08,3191,12346,68.145,18644,5506.92,0,5506.92,4047.02,4060.31,3126.57,14596.6,367.629
2026-03-03T04:00:00,17763,5491,0,5491,5573,5125.31,3184,12190,68.145,18553,5479.75,0,5479.75,4103.17,3940.99,3326.3,14450,367.629
2026-03-03T04:15:00,17625,5484,0,5484,5573,4809.93,2869,12052,312.815,18339,5499.84,0,5499.84,4010.96,3626.7,3092.31,14245.3,385.412
2026-03-03T04:30:00,17530,5466,0,5466,5573,4811.49,2870,11957,312.815,18257,5646.19,0,5646.19,4034.45,3456.35,2882.86,14222.5,385.412
2026-03-03T04:45:00,17535,5447,0,5447,5573,4811.01,2870,11962,312.815,18281,5717.13,0,5717.13,4074.54,3738.88,3066.01,14206.5,385.412
2026-03-03T05:00:00,17464,5427,0,5427,5573,4797.35,2856,11891,312.815,18179,5861.59,0,5861.59,3981.1,3476.64,2812.04,14197.5,385.412
2026-03-03T05:15:00,17760,5407,0,5407,5573,4759.92,2819,12187,290.345,18305,6057.63,0,6057.63,4055.92,3077.99,2469.28,14248.8,171.234
2026-03-03T05:30:00,17874,5388,0,5388,5539,4757.78,2817,12335,290.345,18362,5976.55,0,5976.55,4137.49,3513.45,2660.58,14224.3,171.234
2026-03-03T05:45:00,17764,5366,0,5366,5504,4757.96,2817,12260,290.345,18524,5409.89,0,5409.89,4152.73,4353.69,3290.92,14371.1,171.234
2026-03-03T06:00:00,18000,5339,0,5339,5469,4770.43,2830,12531,290.345,18209,4743.27,0,4743.27,3836.97,4919.7,3488.61,14372.1,171.234
2026-03-03T06:15:00,17916,5310,0,5310,5433,4770.64,2830,12483,73.055,18349,4725.28,0,4725.28,3918.73,4961.38,3303.95,14430.6,49.602
2026-03-03T06:30:00,18025,5270,0,5270,5431,4905.94,2966,12594,73.055,18483,4642.68,0,4642.68,3857.23,5207.44,3500.29,14625.6,49.602
2026-03-03T06:45:00,18698,5229,0,5229,6148,5009.29,3069,12550,73.055,18844,4858.01,0,4858.01,4426.36,4772.99,3014.34,14417.6,49.602
2026-03-03T07:00:00,19373,5206,19,5187,6263,5021.83,3070,13110,73.055,20043,5471.85,0,5471.85,4840.98,4954.87,3129.71,15202.1,49.602
2026-03-03T07:15:00,20576,5201,58,5143,6379,5184.57,3214,14197,362.743,21210,5418.49,0,5418.49,4937.97,5665.09,3704.61,16272.2,387.974
2026-03-03T07:30:00,21935,5234,140,5094,6451,5610.65,3595,15484,362.743,22243,5362.45,39.37,5323.08,5196.98,5906.66,3827,17046.1,387.974
2026-03-03T07:45:00,22793,5306,264,5042,6525,6111.07,4028,16268,362.743,23555,5468.22,111.45,5356.77,5628.44,6102.74,4072.65,17926.6,387.974
2026-03-03T08:00:00,24720,5387,419,4968,6597,6673.64,4507,18123,362.743,24978,5842.02,237.38,5604.64,5645.19,6704.99,4578.59,19332.6,387.974
2026-03-03T08:15:00,26000,5514,617,4897,6719,7733.66,5442,19281,446.526,26273,5816.26,380.45,5435.81,6767.38,7863.79,5571.88,19505.1,447.222
2026-03-03T08:30:00,27131,5638,827,4811,6788,8451.83,6025,20343,446.526,27424,6124.67,560.56,5564.11,6868.14,8784.38,6326.67,20556.2,447.222
2026-03-03T08:45:00,27710,5780,1060,4720,6858,8821.45,6241,20852,446.526,27859,6396.19,759.1,5637.09,6854.51,8749.19,6232.81,21004.8,447.222
2026-03-03T09:00:00,28299,5933,1313,4620,6916,9381.99,6628,21383,446.526,28626,6601.7,1022.46,5579.24,6857.91,9261.54,6593.18,21768.1,447.222
2026-03-03T09:15:00,28706,6086,1565,4521,6984,9556.48,6621,21722,460.743,29109,6670.29,1282.56,5387.73,6932.92,9838.23,6966.64,22176.4,427.601
2026-03-03T09:30:00,29063,6242,1819,4423,6961,10024.34,6904,22102,460.743,29511,6903.24,1526.1,5377.14,7104.13,9729.43,6716.84,22406.8,427.601
2026-03-03T09:45:00,29266,6389,2068,4321,6936,10448.47,7154,22330,460.743,29579,6754.38,1736.49,5017.89,7107.8,10270.22,7150,22471.6,427.601
2026-03-03T10:00:00,29582,6526,2311,4215,6913,11304.81,7845,22669,460.743,29704,7185.14,1940.92,5244.22,6738.92,10665.39,7358.52,22964.8,427.601
2026-03-03T10:15:00,30019,6661,2550,4111,6888,11693.75,8069,23131,477.758,30561,7315.4,2173.6,5141.8,7208.41,11328.22,7874.46,23352.6,436.604
2026-03-03T10:30:00,30425,6798,2787,4011,6912,12040.76,8243,23513,477.758,30529,7572.36,2402.99,5169.37,7192.63,11536.07,7939.97,23335.9,436.604
2026-03-03T10:45:00,31096,6946,3032,3914,6936,12514.39,8535,24160,477.758,30872,7870.95,2764.31,5106.64,7073.04,11617.47,7778.33,23799,436.604
2026-03-03T11:00:00,31755,7057,3236,3821,6959,12973.46,8858,24796,477.758,31681,8095.22,3032.5,5062.72,7108.04,11824.91,7829.55,24572.9,436.604
2026-03-03T11:15:00,32014,7182,3442,3740,6983,13159,8904,25031,479.561,31606,8158.87,3175.04,4983.83,7286.15,11235.64,7240.65,24320.1,453.082
2026-03-03T11:30:00,31956,7291,3627,3664,6983,13299.94,8904,24973,479.561,31735,8148.4,3339,4809.4,7093.89,11552.14,7453.39,24640.9,453.082
2026-03-03T11:45:00,31673,7400,3806,3594,6982,13432.9,8905,24691,479.561,31271,7802.64,3460.73,4341.91,7014.38,11829.36,7752.85,24256.9,453.082
2026-03-03T12:00:00,31620,7490,3962,3528,6982,13516.21,8884,24638,479.561,30541,7827.41,3530.34,4297.07,6999.42,11449.1,7294.08,23541.9,453.082
2026-03-03T12:15:00,32700,7616,4146,3470,6982,13523.93,8813,25718,479.757,32081,7736.52,3626.82,4109.7,7651.01,12877.84,8513.24,24430.1,473.458
2026-03-03T12:30:00,32390,7676,4259,3417,6982,13613.57,8812,25408,479.757,31722,7808.46,3722.16,4086.3,7608.97,12699.6,8493.44,24113.4,473.458
2026-03-03T12:45:00,32066,7728,4359,3369,6982,13714.59,8815,25084,479.757,31403,7902.21,3778.66,4123.55,7715.86,11776.21,7507.29,23686.8,473.458
2026-03-03T13:00:00,31751,7702,4376,3326,6982,13486.32,8568,24769,479.757,31253,7773.15,3807.79,3965.36,7367.23,12208.51,7564.97,23886,473.458
2026-03-03T13:15:00,31528,7662,4371,3291,6982,13133.64,8216,24546,473.544,31208,7810.74,3958.86,3851.88,7845.38,11385.05,6613.39,23362.4,474.08
2026-03-03T13:30:00,31197,7560,4294,3266,6993,12802.6,7935,24204,473.544,30989,7849.86,4085.41,3764.45,7582.41,11210.65,6442.99,23406.4,474.08
2026-03-03T13:45:00,30524,7480,4234,3246,7002,12481.94,7654,23522,473.544,30320,7872.54,4109.27,3763.27,7490.5,10719.81,5949.83,22829.3,474.08
2026-03-03T14:00:00,30066,7350,4118,3232,7028,11977.42,7234,23038,473.544,29540,7872.03,4091.87,3780.16,7494.43,10808.61,6007.47,22045.8,474.08
2026-03-03T14:15:00,29455,7222,4001,3221,7037,11497.5,6807,22418,440.148,29315,7681.42,3975.57,3705.85,7367.36,11395.3,6582.63,21947.7,117.536
2026-03-03T14:30:00,29150,7067,3851,3216,7024,11400.48,6807,22126,440.148,28911,7204.26,3871.48,3332.78,7113.32,12057.72,7227.57,21798,117.536
2026-03-03T14:45:00,29150,6911,3697,3214,7010,11297.77,6808,22140,440.148,28837,6621.64,3659.75,2961.89,7368.7,12180.24,7368.6,21468.3,117.536
2026-03-03T15:00:00,29150,6711,3492,3219,6996,11201.76,6858,22154,440.148,28675,6391.95,3470.74,2921.21,7238.34,12213.3,7430.48,21436.4,117.536
2026-03-03T15:15:00,29252,6537,3307,3230,6981,11193.73,6896,22271,294.57,29035,6119.13,3233.12,2886.01,7752.31,12034.76,7327.92,21282.4,235.846
2026-03-03T15:30:00,29557,6344,3102,3242,7091,11153.36,6997,22466,294.57,29189,6153.05,3092.25,3060.8,7908.87,11881.36,7317.99,21280,235.846
2026-03-03T15:45:00,29761,6123,2866,3257,7201,10995.29,6997,22560,294.57,29283,6777.14,3074.83,3702.31,7566.68,11137.59,6714.96,21716.3,235.846
2026-03-03T16:00:00,29812,5930,2656,3274,7311,11073.31,7210,22501,294.57,29615,6444.19,2735.34,3708.85,7462.6,11152.85,6850.08,22152.5,235.846
2026-03-03T16:15:00,30117,5667,2377,3290,7423,10906.42,7215,22694,321.304,29718,6012.6,2484.53,3528.07,7760.83,10591.16,6507.7,21956.8,404.601
2026-03-03T16:30:00,30423,5434,2124,3310,7650,11039.5,7502,22773,321.304,29989,5612.18,2130.47,3481.71,7782.68,10547.8,6715.86,22206.1,404.601
2026-03-03T16:45:00,30881,5178,1843,3335,7882,10848.98,7497,22999,321.304,30183,4928.17,1669.55,3258.62,7998.78,11022.08,7447.88,22184.3,404.601
2026-03-03T17:00:00,31390,4919,1557,3362,8110,11344.95,8191,23280,321.304,30420,4216.4,1324.13,2892.27,8349.6,11350.66,7970.7,22070.7,404.601
2026-03-03T17:15:00,31696,4660,1270,3390,8285,11189.91,8234,23411,423.17,30995,3904.59,1092.49,2812.1,8235.71,12778.97,9531.33,22758.9,410.302
2026-03-03T17:30:00,31645,4424,1004,3420,8271,11001.68,8231,23374,423.17,30953,3970.71,856.63,3114.08,8380.47,12683.71,9581.96,22572.8,410.302
2026-03-03T17:45:00,31746,4212,757,3455,8261,10927.91,8332,23485,423.17,30771,3781.55,620.57,3160.98,8358.31,11872.39,8724.45,22412.5,410.302
2026-03-03T18:00:00,31848,4033,539,3494,8249,10809.92,8366,23599,423.17,30570,3509.89,393.65,3116.24,8288.28,11662.45,8495.95,22281.9,410.302
2026-03-03T18:15:00,31750,3902,354,3548,8239,10697.95,8388,23511,471.076,31014,3363.15,178.09,3185.06,8583.67,12337.66,8846.13,22430.1,405.949
2026-03-03T18:30:00,31903,3796,198,3598,8239,10585.79,8389,23664,471.076,30799,3274.67,60.09,3214.58,8205.12,13107.54,9112.29,22594.1,405.949
2026-03-03T18:45:00,31903,3745,95,3650,8239,10494.84,8387,23664,471.076,31052,3208.54,0,3208.54,7729.19,13670.63,9454.11,23322.6,405.949
2026-03-03T19:00:00,31954,3728,29,3699,8239,10436.76,8392,23715,471.076,31407,3257.45,0,3257.45,7991.64,13852.81,9634.91,23415,405.949
2026-03-03T19:15:00,31805,3742,0,3742,8239,10411.46,8396,23566,470.726,31583,3367.05,0,3367.05,7906.71,13083.89,8992.96,23675.8,424.006
2026-03-03T19:30:00,31703,3777,0,3777,8239,10412.73,8397,23464,470.726,31624,3418.79,0,3418.79,7780.69,12712.03,8600.28,23843.6,424.006
2026-03-03T19:45:00,31703,3794,0,3794,8239,10417.32,8401,23464,470.726,31250,3427.86,0,3427.86,7940.75,11946.58,8019.54,23309.6,424.006
2026-03-03T20:00:00,31601,3822,0,3822,8239,10094.05,8078,23362,470.726,31495,3529.98,0,3529.98,7895.43,12062.6,8276.62,23599.4,424.006
2026-03-03T20:15:00,31242,3817,0,3817,8239,9745.86,7730,23003,474.011,31437,4295.46,0,4295.46,8143.91,11137.92,7816.16,23293.2,418.164
2026-03-03T20:30:00,31061,3797,0,3797,8201,9746.04,7731,22860,474.011,31822,4251.15,0,4251.15,8324.68,11488.09,8646.56,23497.4,418.164
2026-03-03T20:45:00,30932,3771,0,3771,8164,9744.83,7729,22768,474.011,31683,4386.78,0,4386.78,8102,11366.8,8766.49,23581.1,418.164
2026-03-03T21:00:00,30658,3732,0,3732,8127,9728.42,7713,22531,474.011,31415,4283.66,0,4283.66,8036.26,10881.03,8395.11,23378.9,418.164
2026-03-03T21:15:00,30030,3675,0,3675,8090,9446.03,7431,21940,470.295,31225,4106.41,0,4106.41,8086.99,11039.71,8604.13,23138,446.787
2026-03-03T21:30:00,29521,3611,0,3611,7846,9446.39,7432,21675,470.295,30900,4039.14,0,4039.14,7926.21,11100.27,8743.99,22974.1,446.787
2026-03-03T21:45:00,28859,3545,0,3545,7604,9398.68,7384,21255,470.295,30232,3888.29,0,3888.29,7545.72,11118.67,8869.08,22686.4,446.787
2026-03-03T22:00:00,28350,3471,0,3471,7359,8854.21,6840,20991,470.295,29340,3716.09,0,3716.09,7459.04,10826.43,8574.59,21881.3,446.787
2026-03-03T22:15:00,27641,3397,0,3397,7114,8464.33,6446,20527,470.772,28716,3564.39,0,3564.39,7034.87,10256.38,8002.1,21681.5,474.548
2026-03-03T22:30:00,26928,3318,0,3318,6943,8123.98,6117,19985,470.772,27641,3439.89,0,3439.89,6970.6,9157.46,6938.33,20670.1,474.548
2026-03-03T22:45:00,26164,3243,0,3243,6770,7859.63,5869,19394,470.772,26750,3418.12,0,3418.12,6802.25,8609.5,6434.07,19947.6,474.548
2026-03-03T23:00:00,25349,3165,0,3165,6597,7380,5389,18752,470.772,25834,3340.9,0,3340.9,6589.78,7993.1,5867.28,19244.6,474.548
2026-03-03T23:15:00,24386,3086,0,3086,6423,7214.25,5224,17963,446.323,24908,3317.55,0,3317.55,6192.19,7435.26,5313.58,18715.9,445.187
2026-03-03T23:30:00,23724,3011,0,3011,6497,6938,4962,17227,446.323,24103,3243.56,0,3243.56,6528.68,7215.42,5082.22,17574.6,445.187
2026-03-03T23:45:00,23113,2933,0,2933,6474,6838.78,4864,16639,446.323,23194,3215,0,3215,6552.91,7259.08,5111.64,16641.4,445.187
2026-03-03T00:00:00,22400,2859,0,2859,6500,6787.98,4815,15900,446.323,22602,3194.68,0,3194.68,6616.41,6995.75,4935.42,15985.3,445.187
2026-03-04T00:15:00,24602,2465,0,2465,6728,6709.13,4447,17874,476.75,25218,3144.31,0,3144.31,6982.6,8242.41,6125.52,18235.3,457.661
2026-03-04T00:30:00,24007,2400,0,2400,6656,6437.46,4290,17351,476.75,24730,3137.47,0,3137.47,6875.44,7333.16,5291.95,17854.9,457.661
2026-03-04T00:45:00,23255,2339,0,2339,6584,6185.96,4138,16671,476.75,23934,3091.03,0,3091.03,6539.12,7285.07,5196.31,17395.2,457.661
2026-03-04T01:00:00,22294,2275,0,2275,6512,5914.59,4014,15782,476.75,22764,2888.29,0,2888.29,6558,6650.59,4661.24,16205.8,457.661
2026-03-04T01:15:00,21627,2216,0,2216,6441,5878.95,3980,15186,455.895,22059,2760.14,0,2760.14,6646.94,6284.78,4311.15,15411.6,451.762
2026-03-04T01:30:00,20914,2163,0,2163,6249,5879.48,3981,14665,455.895,21460,2709.3,0,2709.3,6291.36,6238.96,4272.37,15168.9,451.762
2026-03-04T01:45:00,20530,2115,0,2115,6057,5583.67,3685,14473,455.895,21011,2610.21,0,2610.21,6106.03,6102.97,4022.08,14905.1,451.762
2026-03-04T02:00:00,19811,2069,0,2069,5865,5381.45,3483,13946,455.895,20523,2481.56,0,2481.56,5901.56,5824.48,3757.19,14621.1,451.762
2026-03-04T02:15:00,19629,2027,0,2027,5674,5337.87,3439,13955,456.375,20151,2490.12,0,2490.12,5532.14,5598.88,3587.3,14618.5,448.878
2026-03-04T02:30:00,19265,1988,0,1988,5674,5040,3142,13591,456.375,19589,2387.56,0,2387.56,5554.73,5330.79,3296.66,14034.1,448.878
2026-03-04T02:45:00,19064,1954,0,1954,5674,5040.02,3142,13390,456.375,19590,2382.95,0,2382.95,5666.12,5367.3,3340.15,13923.7,448.878
2026-03-04T03:00:00,18931,1920,0,1920,5674,4737.16,2839,13257,456.375,19199,2417.76,0,2417.76,5739.52,5317.49,3263.14,13459.1,448.878
2026-03-04T03:15:00,18601,1886,0,1886,5674,4721.42,2823,12927,452.703,18965,2463.32,0,2463.32,5747.76,5009.14,3101.34,13217.7,422.62
2026-03-04T03:30:00,18280,1853,0,1853,5674,4723.19,2826,12606,452.703,18822,2563.12,0,2563.12,5693.5,5057.93,3181.82,13128.7,422.62
2026-03-04T03:45:00,18216,1821,0,1821,5674,4683.08,2786,12542,452.703,18484,2517.31,0,2517.31,5694.81,4812.68,2988.28,12789.3,422.62
2026-03-04T04:00:00,17943,1792,0,1792,5578,4684.91,2788,12365,452.703,18558,2356.2,0,2356.2,5772.37,5016.64,3104.6,12785.2,422.62
2026-03-04T04:15:00,17703,1762,0,1762,5578,4376.97,2480,12125,448.437,18357,2191.54,0,2191.54,5366.35,5601.02,3567.76,12990.8,339.405
2026-03-04T04:30:00,17727,1731,0,1731,5578,4378.3,2482,12149,448.437,18331,2026.65,0,2026.65,5605.91,5549.82,3476.72,12725.1,339.405
2026-03-04T04:45:00,17773,1695,0,1695,5578,4377.54,2481,12195,448.437,18266,1960.69,0,1960.69,5527.68,5529.94,3519.94,12738.6,339.405
2026-03-04T05:00:00,17701,1660,0,1660,5578,4364,2468,12123,448.437,18457,1899.62,0,1899.62,5579.28,5703.24,3603.46,12877.3,339.405
2026-03-04T05:15:00,17746,1625,0,1625,5578,4360.31,2465,12168,437.013,18369,1859.48,0,1859.48,5359.55,5887.63,3792.26,13009.4,418.35
2026-03-04T05:30:00,17938,1588,0,1588,5544,4358.16,2462,12394,437.013,18486,1810.08,0,1810.08,5135.2,5776.12,3645.8,13350.5,418.35
2026-03-04T05:45:00,18033,1549,0,1549,5509,4358.16,2463,12524,437.013,18647,1732.28,0,1732.28,4999.02,6175.68,3939.07,13647.5,418.35
2026-03-04T06:00:00,17823,1511,0,1511,5474,4365.57,2470,12349,437.013,18755,1837.64,0,1837.64,5123.28,5871.17,3776.11,13631.6,418.35
2026-03-04T06:15:00,17823,1472,0,1472,5438,4337.98,2443,12385,430.87,18648,1880.9,0,1880.9,4988.88,5685.86,3664.65,13659.2,451.642
2026-03-04T06:30:00,18070,1433,0,1433,6035,4473.24,2578,12035,430.87,19389,1914.88,0,1914.88,5213.69,6169.64,4032.14,14174.9,451.642
2026-03-04T06:45:00,18747,1395,0,1395,6153,4471.32,2576,12594,430.87,20175,2078.57,0,2078.57,5684.27,6369.68,4212.93,14491.1,451.642
2026-03-04T07:00:00,19610,1393,35,1358,6268,4554.24,2647,13342,430.87,21329,2053.51,0,2053.51,6396.9,6373.8,4220.46,14931.9,451.642
2026-03-04T07:15:00,20411,1441,126,1315,6384,4697.32,2767,14027,459.988,22775,2103.75,87.75,2016,6385.67,6609.55,4408.77,16389.1,466.972
2026-03-04T07:30:00,21425,1584,315,1269,6456,5133.79,3129,14969,459.988,24048,2177.37,307.26,1870.11,6776.92,6797.76,4623.52,17271.4,466.972
2026-03-04T07:45:00,22998,1849,629,1220,6530,5762.07,3603,16468,459.988,25008,2326.23,633.83,1692.4,6403.63,7584.41,5249,18604.2,466.972
2026-03-04T08:00:00,24476,2203,1038,1165,6602,6564.08,4164,17874,459.988,26280,2695.59,1088.35,1607.24,6602.74,8386.3,5716.7,19677.5,466.972
2026-03-04T08:15:00,25832,2645,1537,1108,6724,7611.68,4906,19108,462.076,27186,3171.06,1621.85,1549.21,6832.78,9658.22,6788.56,20352.9,460.61
2026-03-04T08:30:00,27002,3158,2108,1050,6793,8358.38,5299,20209,462.076,27725,3671.65,2259.25,1412.4,6785.8,10086.87,6955.43,20939,460.61
2026-03-04T08:45:00,27741,3682,2691,991,6863,8899.2,5465,20878,462.076,28064,4314.07,2938.4,1375.67,6784.84,10355.33,6858.99,21279.6,460.61
2026-03-04T09:00:00,28419,4291,3360,931,6926,9673.15,5819,21493,462.076,28126,4842.9,3632.44,1210.46,6875.58,10955.71,6914.6,21250.8,460.61
2026-03-04T09:15:00,28727,4881,3999,882,6994,10005.22,5727,21733,456.705,28227,5458.66,4393.3,1065.36,7198.34,10902.27,6521.55,21028.7,332.79
2026-03-04T09:30:00,28850,5497,4665,832,6971,10518.43,5772,21879,456.705,28209,6114.07,5112.51,1001.56,7161.09,11108.95,6297.7,21048.2,332.79
2026-03-04T09:45:00,29220,6117,5331,786,6946,11218.07,6023,22274,456.705,28022,6727.55,5814.12,913.43,7261.08,11452.19,6181.23,20760.4,332.79
2026-03-04T10:00:00,29466,6668,5928,740,6923,12038.83,6439,22543,456.705,27861,6543.58,5751.16,792.42,7162.6,12500.73,6689.78,20698.6,332.79
2026-03-04T10:15:00,29774,7219,6518,701,6898,12678.39,6658,22876,453.203,28015,6700.91,6047.59,653.32,7095.28,13123.26,6799.94,20919.5,166
2026-03-04T10:30:00,30205,7725,7057,668,6922,13237.03,6827,23283,453.203,28327,7186,6640.85,545.15,6883.92,13757.96,6925.55,21443.3,166
2026-03-04T10:45:00,30696,8176,7541,635,6946,13592.37,6836,23750,453.203,29131,9833.19,8912.98,920.21,6810.09,13064.18,5291.42,22320.7,166
2026-03-04T11:00:00,31355,8563,7954,609,6969,13962.25,6925,24386,453.203,29945,10375.27,9328.88,1046.39,7062.39,13493,5249.97,22882.9,166
2026-03-04T11:15:00,31614,8934,8351,583,6993,14303.84,6971,24621,443.483,30335,10443.18,9488.45,954.73,7129.94,14025.21,5473.94,23205.4,263.155
2026-03-04T11:30:00,31556,9227,8666,561,6993,14539.59,6972,24563,443.483,30610,10308.31,9401.07,907.24,7200.6,14376.64,5819.16,23409.6,263.155
2026-03-04T11:45:00,31273,9479,8938,541,6992,14762.82,6973,24281,443.483,30347,9909.36,9194.05,715.31,6789.63,15013.55,6314.73,23557.7,263.155
2026-03-04T12:00:00,31220,9702,9180,522,6992,14920.14,6946,24228,443.483,29824,10152.8,9478.86,673.94,6746.11,14306.79,5829.41,23077.5,263.155
2026-03-04T12:15:00,32485,9854,9347,507,6992,14985.69,6947,25493,448.188,31382,10154.08,9569.36,584.72,7132.85,14747.78,6395.7,24249.1,454.084
2026-03-04T12:30:00,32177,9975,9478,497,6992,15109.25,6947,25185,448.188,31631,10136.68,9605.84,530.84,7066.05,15034.39,6486.02,24564.8,454.084
2026-03-04T12:45:00,31930,10004,9522,482,6992,15198.03,6952,24938,448.188,31207,10151.92,9677.8,474.12,6408.43,14583.57,6021.23,24798.5,454.084
2026-03-04T13:00:00,31314,9967,9493,474,6992,14942,6707,24322,448.188,30640,9851.17,9456.08,395.09,6429.67,13770.11,5237.83,24210.2,454.084
2026-03-04T13:15:00,31128,9851,9383,468,6992,14539.91,6357,24136,434.188,30364,9758.39,9349.47,408.92,6938.66,12900.47,4680.1,23425.3,448.553
2026-03-04T13:30:00,30637,9704,9245,459,7003,14471.05,6356,23634,434.188,29987,9934.32,9479.4,454.92,7119.16,12635.86,4680.53,22867.3,448.553
2026-03-04T13:45:00,30144,9477,9026,451,7012,14346.91,6355,23132,434.188,29730,9954.77,9545.59,409.18,6679.96,12778.83,4923.29,23050.3,448.553
2026-03-04T14:00:00,28542,9222,8777,445,7033,14262.24,6412,21509,434.188,28386,9870.42,9455.19,415.23,5926.5,12985.04,5378.55,22459.5,448.553
2026-03-04T14:15:00,27926,8855,8417,438,7042,13898.1,6262,20884,419.12,27817,9822.07,9360.67,461.4,6103.16,12232.18,4718.79,21713.8,214.878
2026-03-04T14:30:00,27750,8516,8083,433,7029,13690.83,6261,20721,419.12,27609,9955.79,9485.14,470.65,6145.35,12454.67,4907.12,21463.6,214.878
2026-03-04T14:45:00,27750,8127,7700,427,7015,13426.94,6263,20735,419.12,27097,9195.79,8726.77,469.02,6219.69,12808.79,5331.43,20877.2,214.878
2026-03-04T15:00:00,27750,7712,7292,420,7001,13216.3,6323,20749,419.12,27013,8363.04,8034.13,328.91,6547.29,13056.31,5602.12,20465.4,214.878
2026-03-04T15:15:00,27852,7315,6896,419,6986,13232.65,6524,20866,444.12,27355,8176.86,7858.62,318.24,6631.66,13278.94,5775.45,20723.2,3.515
2026-03-04T15:30:00,28104,6864,6448,416,7096,13028.65,6623,21008,444.12,27574,7725.07,7419.82,305.25,6635.05,13702.3,6041.84,20938.6,3.515
2026-03-04T15:45:00,28419,6379,5965,414,7206,12716.13,6624,21213,444.12,27832,7476.5,7192.76,283.74,6545.14,13917.86,6330.52,21287.1,3.515
2026-03-04T16:00:00,29104,5937,5521,416,7316,12618,6830,21788,444.12,27782,6925.85,6639.14,286.71,6535.46,13919.18,6744.34,21246.4,3.515
2026-03-04T16:15:00,29717,5402,4980,422,7428,12272.84,6831,22289,454.368,27722,6658.01,6392.02,265.99,7453.12,12475.96,5922.66,20269,432.992
2026-03-04T16:30:00,30023,4896,4469,427,7534,12487.45,7361,22489,454.368,28157,5753.8,5476.87,276.93,7667.07,12673.97,6633.59,20490.2,432.992
2026-03-04T16:45:00,30481,4318,3882,436,7645,12427.52,7649,22836,454.368,28241,4616.27,4332.97,283.3,7847.42,12547.18,7335.96,20393.7,432.992
2026-03-04T17:00:00,30760,3723,3277,446,7751,12563.65,8177,23009,454.368,28426,3789.18,3560.14,229.04,7731.1,12825.71,7947.75,20695.1,432.992
2026-03-04T17:15:00,30886,3106,2644,462,7805,12446.64,8499,23081,463.923,29238,3076.69,2874.6,202.09,7878.24,13322.28,8835.67,21359.3,460.43
2026-03-04T17:30:00,31029,2553,2076,477,7892,12047.85,8499,23137,463.923,29191,2453.64,2238.92,214.72,7855.79,12667.44,8715.76,21335,460.43
2026-03-04T17:45:00,31346,2060,1564,496,7982,11792.17,8600,23364,463.923,29543,1893.8,1626.54,267.26,8159.2,11849.36,8288.6,21384.2,460.43
2026-03-04T18:00:00,31448,1618,1097,521,8071,11764.25,8895,23377,463.923,29818,1425.55,1078.22,347.33,7970.68,12417.97,8982.19,21847.6,460.43
