week_start,is_partial_week,lock_ratio_base,delta_lock_ratio_raw,delta_lock_ratio,lock_ratio_final,lock_ratio,exposure_bandwidth,q_lt_target_w,forecast_weekly_net_demand_mwh,actual_weekly_net_demand_mwh,lt_price_w,lt_price_source,procurement_cost_w,risk_term_w,trans_cost_w,hedge_error_w,cvar_w,baseline_cost_w,delta_cost_w,tail_penalty_w,reward_budget_w,reward_excess_w,z_delta_cost_w,action_smooth_w,hourly_smooth_w,hedge_error_norm_w,exec_quality_w,reward_raw,reward,hpso_param_objective_w,avg_adjustment_mwh,mean_bandwidth_mwh,bound_clip_count,smooth_clip_count,soft_clip_count,non_negative_clip_count,cvar_budget_excess,strategy
2025-11-17,False,0.5182429278303622,0.6229612439946265,-0.2782429278303622,0.24,0.24,0.22050233792864823,768442.02,3201841.75,3291289.8425000003,252.1448183035714,2026-02前上一自然周日前均价代理,968839919.5575013,1874925.4959397768,5777247.049287891,1409.2202983589543,2883318.2288526054,980106528.7544463,-11266609.196944952,0.0,0.0,0.0,0.0,1.0,0.904443058884891,0.07394150885948823,1410.1247414178392,-1.0874242929390299,-0.45760978331367586,975648629.4815651,1018.6729644952682,2874.4839084639716,0,0,0,0,0.0,hpso_param_policy_train
2025-11-17,False,0.5182429278303622,0.6229612439946265,0.060735014164764234,0.5789779419951264,0.5789779419951264,0.22050233792864823,1853795.747009074,3201841.75,3291289.8425000003,252.1448183035714,2026-02前上一自然周日前均价代理,923318180.8958466,1455560.833345954,2480471.4929460785,1142.4906940332169,2340383.1140046827,980106528.7544463,-56788347.85859966,0.0,0.0,0.0,0.0,0.9999999999999996,0.7034002368884188,0.05994625955438942,1143.1940942701053,-1.0327557330218256,-0.43774222681464264,926599416.6717299,643.923927717735,1592.3962247939392,0,0,0,0,0.0,hpso_param_policy_train
2025-11-17,False,0.5182429278303622,0.6229612439946265,0.07475534927935512,0.5929982771097173,0.5929982771097173,0.22050233792864823,1898686.6413279623,3201841.75,3291289.8425000003,252.1448183035714,2026-02前上一自然周日前均价代理,921346422.2240953,1434492.368483164,2318170.340303922,1123.6294694207331,2311153.134622952,980106528.7544463,-58760106.53035092,0.0,0.0,0.0,0.0,0.5443440567383634,0.7426142936007994,0.05895661484915148,1124.372083714334,-1.0303642645450806,-0.43686307270872266,924453765.7450999,641.73834177161,1539.3682936384603,0,0,0,0,0.0,hpso_param_policy_train
2025-11-17,False,0.5182429278303622,0.6229612439946265,0.07475534927935512,0.5929982771097173,0.5929982771097173,0.22050233792864823,1898686.6413279623,3201841.75,3291289.8425000003,252.1448183035714,2026-02前上一自然周日前均价代理,921346422.2240953,1434492.368483164,2398663.5149653107,1123.6294694207331,2311153.134622952,980106528.7544463,-58760106.53035092,0.0,0.0,0.0,0.0,0.8935058350136176,0.7426142936007994,0.05895661484915148,1124.372083714334,-1.030453979506451,-0.43689606890261085,924534258.9616606,641.73834177161,1539.3682936384603,0,0,0,0,0.0,hpso_param_policy_train
2025-11-17,False,0.5182429278303622,0.6229612439946265,0.060735014164764234,0.5789779419951264,0.5789779419951264,0.22050233792864823,1853795.747009074,3201841.75,3291289.8425000003,252.1448183035714,2026-02前上一自然周日前均价代理,923318180.8958466,1455560.833345954,2480471.4929460785,1142.4906940332169,2340383.1140046827,980106528.7544463,-56788347.85859966,0.0,0.0,0.0,0.0,0.9999999999999996,0.7034002368884188,0.05994625955438942,1143.1940942701053,-1.0327557330218256,-0.43774222681464264,926599416.6717299,643.923927717735,1592.3962247939392,0,0,0,0,0.0,hpso_param_policy_train
2025-11-17,False,0.5182429278303622,0.6229612439946265,0.07475534927935512,0.5929982771097173,0.5929982771097173,0.22050233792864823,1898686.6413279623,3201841.75,3291289.8425000003,252.1448183035714,2026-02前上一自然周日前均价代理,921346422.2240953,1434492.368483164,2323162.1045273454,1123.6294694207331,2311153.134622952,980106528.7544463,-58760106.53035092,0.0,0.0,0.0,0.0,0.5659972376485874,0.7426142936007994,0.05895661484915148,1124.372083714334,-1.0303698281961151,-0.4368651189936813,924458757.5119216,641.73834177161,1539.3682936384603,0,0,0,0,0.0,hpso_param_policy_train
2025-11-24,False,0.5461236517023713,0.7519566479236526,0.09023479775083831,0.6363584494532096,0.6363584494532096,0.35446049893882137,1962900.932358567,3084583.75,3077245.7225,280.2170422619048,2026-02前上一自然周日前均价代理,1003161548.4804287,1529837.876981499,6830868.2113972735,1274.245638326061,2449791.71420913,1095155969.6784096,-91994421.19798088,0.0,0.0,0.0,0.0,0.47817089548402675,0.7843092151198666,0.06940102282480683,1275.029947541181,-0.9125229665012563,-0.3925264508967259,1010834057.0085061,1311.5428427971353,2147.110466215469,0,0,0,4,0.0,hpso_param_policy_train
2025-11-24,False,0.5461236517023713,0.7519566479236526,-0.18612365170237133,0.36,0.36,0.35446049893882137,1110450.15,3084583.75,3077245.7225,280.2170422619048,2026-02前上一自然周日前均价代理,1076158522.4659476,1892870.0281386422,15556688.119714929,1999.9289721377684,2931059.461950885,1095155969.6784096,-18997447.21246195,0.0,0.0,0.0,0.0,1.0,0.889040161976775,0.10892492943955406,2000.818012299745,-0.9864779805851853,-0.42058216044928803,1092756649.279477,2071.628943342921,3748.673468720848,0,0,0,0,0.0,hpso_param_policy_train
2025-11-24,False,0.5461236517023713,0.7519566479236526,0.09023479775083831,0.6363584494532096,0.6363584494532096,0.35446049893882137,1962900.932358567,3084583.75,3077245.7225,280.2170422619048,2026-02前上一自然周日前均价代理,1003161548.4804287,1529837.876981499,6830868.2113972735,1274.245638326061,2449791.71420913,1095155969.6784096,-91994421.19798088,0.0,0.0,0.0,0.0,0.47817089548402675,0.7843092151198666,0.06940102282480683,1275.029947541181,-0.9125229665012563,-0.3925264508967259,1010834057.0085061,1311.5428427971353,2147.110466215469,0,0,0,4,0.0,hpso_param_policy_train
2025-11-24,False,0.5461236517023713,0.7519566479236526,0.09023479775083831,0.6363584494532096,0.6363584494532096,0.35446049893882137,1962900.932358567,3084583.75,3077245.7225,280.2170422619048,2026-02前上一自然周日前均价代理,1003161548.4804287,1529837.876981499,6804920.072678861,1274.245638326061,2449791.71420913,1095155969.6784096,-91994421.19798088,0.0,0.0,0.0,0.0,0.3613347695291027,0.7843092151198666,0.06940102282480683,1275.029947541181,-0.9124995419983437,-0.3925174438929757,1010808108.8557671,1311.5428427971353,2147.110466215469,0,0,0,4,0.0,hpso_param_policy_train
2025-11-24,False,0.5461236517023713,0.7519566479236526,0.09023479775083831,0.6363584494532096,0.6363584494532096,0.35446049893882137,1962900.932358567,3084583.75,3077245.7225,280.2170422619048,2026-02前上一自然周日前均价代理,1003161548.4804287,1529837.876981499,6804920.072678861,1274.245638326061,2449791.71420913,1095155969.6784096,-91994421.19798088,0.0,0.0,0.0,0.0,0.3613347695291027,0.7843092151198666,0.06940102282480683,1275.029947541181,-0.9124995419983437,-0.3925174438929757,1010808108.8557671,1311.5428427971353,2147.110466215469,0,0,0,4,0.0,hpso_param_policy_train
2025-11-24,False,0.5461236517023713,0.7519566479236526,0.09023479775083831,0.6363584494532096,0.6363584494532096,0.35446049893882137,1962900.932358567,3084583.75,3077245.7225,280.2170422619048,2026-02前上一自然周日前均价代理,1003161548.4804287,1529837.876981499,6804920.072678861,1274.245638326061,2449791.71420913,1095155969.6784096,-91994421.19798088,0.0,0.0,0.0,0.0,0.3613347695291027,0.7843092151198666,0.06940102282480683,1275.029947541181,-0.9124995419983437,-0.3925174438929757,1010808108.8557671,1311.5428427971353,2147.110466215469,0,0,0,4,0.0,hpso_param_policy_train
